7.03803e-10	2.00507e-09	1.73002e-09	-1.20071e-10	-1.81277e-10	-1.09108e-10	2.85311e-11	-2.59426e-12	8.10707e-14	-3.85624e-13	6.6139e-14	-2.75497e-13	
7.15219e-10	2.03759e-09	1.75808e-09	-1.22018e-10	-1.84218e-10	-1.10878e-10	2.8994e-11	-2.63635e-12	8.23858e-14	-3.91879e-13	6.72118e-14	-2.79966e-13	
7.26629e-10	2.0701e-09	1.78613e-09	-1.23965e-10	-1.87156e-10	-1.12647e-10	2.94565e-11	-2.6784e-12	8.37001e-14	-3.98131e-13	6.82841e-14	-2.84432e-13	
7.38028e-10	2.10257e-09	1.81415e-09	-1.2591e-10	-1.90092e-10	-1.14414e-10	2.99186e-11	-2.72042e-12	8.50131e-14	-4.04376e-13	6.93552e-14	-2.88894e-13	
7.49411e-10	2.135e-09	1.84213e-09	-1.27851e-10	-1.93024e-10	-1.16179e-10	3.038e-11	-2.76238e-12	8.63243e-14	-4.10613e-13	7.04249e-14	-2.9335e-13	
7.60773e-10	2.16737e-09	1.87005e-09	-1.2979e-10	-1.95951e-10	-1.1794e-10	3.08406e-11	-2.80426e-12	8.76331e-14	-4.16838e-13	7.14927e-14	-2.97797e-13	
7.7211e-10	2.19967e-09	1.89792e-09	-1.31724e-10	-1.98871e-10	-1.19698e-10	3.13002e-11	-2.84605e-12	8.8939e-14	-4.2305e-13	7.25581e-14	-3.02235e-13	
7.83418e-10	2.23188e-09	1.92572e-09	-1.33653e-10	-2.01783e-10	-1.21451e-10	3.17586e-11	-2.88773e-12	9.02415e-14	-4.29246e-13	7.36207e-14	-3.06661e-13	
7.94691e-10	2.264e-09	1.95343e-09	-1.35577e-10	-2.04687e-10	-1.23198e-10	3.22156e-11	-2.92929e-12	9.15402e-14	-4.35423e-13	7.46801e-14	-3.11074e-13	
8.05927e-10	2.29601e-09	1.98105e-09	-1.37493e-10	-2.07581e-10	-1.2494e-10	3.26711e-11	-2.9707e-12	9.28344e-14	-4.41579e-13	7.5736e-14	-3.15472e-13	
8.1712e-10	2.3279e-09	2.00856e-09	-1.39403e-10	-2.10464e-10	-1.26675e-10	3.31249e-11	-3.01196e-12	9.41237e-14	-4.47712e-13	7.67878e-14	-3.19854e-13	
8.28266e-10	2.35965e-09	2.03596e-09	-1.41304e-10	-2.13335e-10	-1.28403e-10	3.35767e-11	-3.05304e-12	9.54076e-14	-4.53819e-13	7.78353e-14	-3.24217e-13	
8.39361e-10	2.39126e-09	2.06323e-09	-1.43197e-10	-2.16192e-10	-1.30123e-10	3.40265e-11	-3.09394e-12	9.66856e-14	-4.59898e-13	7.88779e-14	-3.2856e-13	
8.50401e-10	2.42271e-09	2.09037e-09	-1.45081e-10	-2.19036e-10	-1.31835e-10	3.4474e-11	-3.13463e-12	9.79573e-14	-4.65947e-13	7.99153e-14	-3.32881e-13	
8.61381e-10	2.45399e-09	2.11736e-09	-1.46954e-10	-2.21864e-10	-1.33537e-10	3.49191e-11	-3.17511e-12	9.92221e-14	-4.71963e-13	8.09472e-14	-3.37179e-13	
8.72298e-10	2.48509e-09	2.14419e-09	-1.48816e-10	-2.24676e-10	-1.35229e-10	3.53617e-11	-3.21535e-12	1.0048e-13	-4.77945e-13	8.19731e-14	-3.41452e-13	
8.83147e-10	2.516e-09	2.17086e-09	-1.50667e-10	-2.2747e-10	-1.36911e-10	3.58015e-11	-3.25534e-12	1.01729e-13	-4.83889e-13	8.29926e-14	-3.45699e-13	
