6.19592e-10	2.3768e-09	-1.31297e-10	5.65227e-11	4.02455e-11	6.42826e-11	-1.11209e-10	6.03797e-12	3.94233e-13	3.49572e-13	3.87417e-13	6.14308e-14	
6.29643e-10	2.41536e-09	-1.33427e-10	5.74396e-11	4.08983e-11	6.53253e-11	-1.13013e-10	6.13592e-12	4.00628e-13	3.55243e-13	3.93702e-13	6.24273e-14	
6.39688e-10	2.45389e-09	-1.35556e-10	5.8356e-11	4.15508e-11	6.63675e-11	-1.14816e-10	6.23381e-12	4.07019e-13	3.6091e-13	3.99983e-13	6.34232e-14	
6.49723e-10	2.49238e-09	-1.37682e-10	5.92714e-11	4.22026e-11	6.74086e-11	-1.16617e-10	6.33159e-12	4.13404e-13	3.66572e-13	4.06257e-13	6.44181e-14	
6.59743e-10	2.53083e-09	-1.39806e-10	6.01856e-11	4.28535e-11	6.84482e-11	-1.18415e-10	6.42925e-12	4.1978e-13	3.72225e-13	4.12523e-13	6.54116e-14	
6.69746e-10	2.5692e-09	-1.41925e-10	6.10981e-11	4.35032e-11	6.9486e-11	-1.20211e-10	6.52672e-12	4.26145e-13	3.77869e-13	4.18777e-13	6.64034e-14	
6.79727e-10	2.60748e-09	-1.4404e-10	6.20085e-11	4.41515e-11	7.05215e-11	-1.22002e-10	6.62399e-12	4.32495e-13	3.835e-13	4.25018e-13	6.73929e-14	
6.89681e-10	2.64567e-09	-1.4615e-10	6.29167e-11	4.47981e-11	7.15543e-11	-1.23789e-10	6.721e-12	4.38829e-13	3.89116e-13	4.31242e-13	6.83799e-14	
6.99606e-10	2.68374e-09	-1.48253e-10	6.38221e-11	4.54428e-11	7.2584e-11	-1.2557e-10	6.81772e-12	4.45144e-13	3.94716e-13	4.37448e-13	6.93639e-14	
7.09497e-10	2.72169e-09	-1.50349e-10	6.47244e-11	4.60853e-11	7.36103e-11	-1.27346e-10	6.91411e-12	4.51438e-13	4.00297e-13	4.43633e-13	7.03446e-14	
7.19351e-10	2.75949e-09	-1.52437e-10	6.56233e-11	4.67253e-11	7.46326e-11	-1.29114e-10	7.01013e-12	4.57707e-13	4.05856e-13	4.49794e-13	7.13216e-14	
7.29164e-10	2.79713e-09	-1.54516e-10	6.65185e-11	4.73627e-11	7.56506e-11	-1.30876e-10	7.10575e-12	4.63951e-13	4.11392e-13	4.5593e-13	7.22945e-14	
7.38931e-10	2.8346e-09	-1.56586e-10	6.74095e-11	4.79971e-11	7.6664e-11	-1.32629e-10	7.20094e-12	4.70166e-13	4.16903e-13	4.62037e-13	7.32629e-14	
7.4865e-10	2.87188e-09	-1.58646e-10	6.82961e-11	4.86284e-11	7.76723e-11	-1.34373e-10	7.29565e-12	4.7635e-13	4.22386e-13	4.68114e-13	7.42265e-14	
7.58316e-10	2.90896e-09	-1.60694e-10	6.91779e-11	4.92563e-11	7.86752e-11	-1.36108e-10	7.38985e-12	4.825e-13	4.2784e-13	4.74158e-13	7.51849e-14	
7.67927e-10	2.94582e-09	-1.62731e-10	7.00546e-11	4.98805e-11	7.96723e-11	-1.37833e-10	7.4835e-12	4.88615e-13	4.33262e-13	4.80168e-13	7.61377e-14	
7.77478e-10	2.98246e-09	-1.64755e-10	7.0926e-11	5.05009e-11	8.06632e-11	-1.39547e-10	7.57658e-12	4.94692e-13	4.38651e-13	4.8614e-13	7.70847e-14	
7.86966e-10	3.01886e-09	-1.66765e-10	7.17915e-11	5.11172e-11	8.16476e-11	-1.4125e-10	7.66904e-12	5.00729e-13	4.44004e-13	4.92072e-13	7.80254e-14	
7.96388e-10	3.055e-09	-1.68762e-10	7.26511e-11	5.17292e-11	8.26251e-11	-1.42941e-10	7.76086e-12	5.06724e-13	4.4932e-13	4.97964e-13	7.89596e-14	
8.05741e-10	3.09088e-09	-1.70744e-10	7.35043e-11	5.23367e-11	8.35955e-11	-1.4462e-10	7.852e-12	5.12675e-13	4.54597e-13	5.03812e-13	7.98868e-14	
8.1502e-10	3.12648e-09	-1.7271e-10	7.43508e-11	5.29395e-11	8.45582e-11	-1.46286e-10	7.94243e-12	5.1858e-13	4.59832e-13	5.09614e-13	8.08069e-14	
8.24225e-10	3.16179e-09	-1.74661e-10	7.51905e-11	5.35373e-11	8.55132e-11	-1.47938e-10	8.03212e-12	5.24436e-13	4.65025e-13	5.15369e-13	8.17195e-14	
8.3335e-10	3.19679e-09	-1.76594e-10	7.6023e-11	5.41301e-11	8.64599e-11	-1.49576e-10	8.12105e-12	5.30242e-13	4.70174e-13	5.21075e-13	8.26242e-14	
8.42393e-10	3.23148e-09	-1.78511e-10	7.6848e-11	5.47175e-11	8.73982e-11	-1.51199e-10	8.20918e-12	5.35997e-13	4.75276e-13	5.2673e-13	8.35209e-14	
8.51352e-10	3.26585e-09	-1.80409e-10	7.76653e-11	5.52994e-11	8.83277e-11	-1.52807e-10	8.29649e-12	5.41697e-13	4.80331e-13	5.32332e-13	8.44091e-14	
8.60224e-10	3.29988e-09	-1.82289e-10	7.84746e-11	5.58757e-11	8.92481e-11	-1.54399e-10	8.38294e-12	5.47342e-13	4.85336e-13	5.37879e-13	8.52887e-14	
8.69006e-10	3.33357e-09	-1.8415e-10	7.92757e-11	5.64461e-11	9.01592e-11	-1.55975e-10	8.46852e-12	5.52929e-13	4.90291e-13	5.4337e-13	8.61594e-14	
8.77694e-10	3.3669e-09	-1.85991e-10	8.00683e-11	5.70105e-11	9.10607e-11	-1.57535e-10	8.55319e-12	5.58458e-13	4.95193e-13	5.48803e-13	8.70209e-14	
