-3.14985e-10	9.84442e-11	2.69032e-09	-4.85839e-10	-1.50054e-10	1.86052e-10	-9.90181e-11	1.14699e-10	-4.32257e-13	1.77208e-13	2.01421e-13	-5.73055e-14	
-3.20094e-10	1.00041e-10	2.73396e-09	-4.9372e-10	-1.52488e-10	1.8907e-10	-1.00624e-10	1.16559e-10	-4.39269e-13	1.80082e-13	2.04689e-13	-5.8235e-14	
-3.25201e-10	1.01637e-10	2.77757e-09	-5.01596e-10	-1.54921e-10	1.92086e-10	-1.0223e-10	1.18419e-10	-4.46277e-13	1.82955e-13	2.07954e-13	-5.91641e-14	
-3.30302e-10	1.03231e-10	2.82115e-09	-5.09465e-10	-1.57351e-10	1.951e-10	-1.03833e-10	1.20276e-10	-4.53278e-13	1.85825e-13	2.11216e-13	-6.00922e-14	
-3.35396e-10	1.04824e-10	2.86466e-09	-5.17322e-10	-1.59778e-10	1.98109e-10	-1.05435e-10	1.22131e-10	-4.60268e-13	1.88691e-13	2.14474e-13	-6.1019e-14	
-3.40481e-10	1.06413e-10	2.90809e-09	-5.25166e-10	-1.622e-10	2.01112e-10	-1.07033e-10	1.23983e-10	-4.67247e-13	1.91552e-13	2.17725e-13	-6.19441e-14	
-3.45555e-10	1.07999e-10	2.95143e-09	-5.32992e-10	-1.64617e-10	2.04109e-10	-1.08628e-10	1.25831e-10	-4.7421e-13	1.94406e-13	2.2097e-13	-6.28672e-14	
-3.50616e-10	1.0958e-10	2.99465e-09	-5.40797e-10	-1.67028e-10	2.07099e-10	-1.10219e-10	1.27673e-10	-4.81155e-13	1.97254e-13	2.24206e-13	-6.37879e-14	
-3.55662e-10	1.11157e-10	3.03774e-09	-5.4858e-10	-1.69432e-10	2.10079e-10	-1.11805e-10	1.29511e-10	-4.88079e-13	2.00092e-13	2.27433e-13	-6.47059e-14	
-3.6069e-10	1.12729e-10	3.08069e-09	-5.56336e-10	-1.71827e-10	2.13049e-10	-1.13386e-10	1.31342e-10	-4.9498e-13	2.02921e-13	2.30648e-13	-6.56207e-14	
-3.657e-10	1.14294e-10	3.12348e-09	-5.64062e-10	-1.74214e-10	2.16008e-10	-1.14961e-10	1.33166e-10	-5.01854e-13	2.05739e-13	2.33852e-13	-6.65321e-14	
-3.70688e-10	1.15854e-10	3.16609e-09	-5.71757e-10	-1.7659e-10	2.18954e-10	-1.16529e-10	1.34982e-10	-5.087e-13	2.08546e-13	2.37041e-13	-6.74396e-14	
-3.75653e-10	1.17405e-10	3.2085e-09	-5.79416e-10	-1.78956e-10	2.21887e-10	-1.1809e-10	1.3679e-10	-5.15514e-13	2.11339e-13	2.40217e-13	-6.8343e-14	
-3.80594e-10	1.1895e-10	3.2507e-09	-5.87036e-10	-1.81309e-10	2.24806e-10	-1.19643e-10	1.3859e-10	-5.22294e-13	2.14119e-13	2.43376e-13	-6.92419e-14	
-3.85508e-10	1.20485e-10	3.29267e-09	-5.94616e-10	-1.8365e-10	2.27708e-10	-1.21188e-10	1.40379e-10	-5.29038e-13	2.16884e-13	2.46518e-13	-7.01359e-14	
-3.90394e-10	1.22012e-10	3.3344e-09	-6.02152e-10	-1.85978e-10	2.30594e-10	-1.22724e-10	1.42158e-10	-5.35743e-13	2.19632e-13	2.49643e-13	-7.10248e-14	
-3.9525e-10	1.2353e-10	3.37587e-09	-6.09641e-10	-1.88291e-10	2.33462e-10	-1.2425e-10	1.43926e-10	-5.42406e-13	2.22364e-13	2.52748e-13	-7.19081e-14	
-4.00073e-10	1.25037e-10	3.41707e-09	-6.17081e-10	-1.90589e-10	2.36311e-10	-1.25766e-10	1.45683e-10	-5.49025e-13	2.25078e-13	2.55832e-13	-7.27857e-14	
-4.04863e-10	1.26534e-10	3.45798e-09	-6.24469e-10	-1.92871e-10	2.39141e-10	-1.27272e-10	1.47427e-10	-5.55599e-13	2.27772e-13	2.58895e-13	-7.36571e-14	
-4.09618e-10	1.2802e-10	3.49859e-09	-6.31803e-10	-1.95136e-10	2.41949e-10	-1.28767e-10	1.49158e-10	-5.62124e-13	2.30447e-13	2.61935e-13	-7.45221e-14	
-4.14335e-10	1.29495e-10	3.53888e-09	-6.39079e-10	-1.97383e-10	2.44736e-10	-1.3025e-10	1.50876e-10	-5.68598e-13	2.33101e-13	2.64952e-13	-7.53804e-14	
-4.19015e-10	1.30957e-10	3.57885e-09	-6.46296e-10	-1.99612e-10	2.47499e-10	-1.31721e-10	1.5258e-10	-5.75019e-13	2.35734e-13	2.67944e-13	-7.62317e-14	
-4.23654e-10	1.32407e-10	3.61847e-09	-6.53452e-10	-2.01822e-10	2.5024e-10	-1.33179e-10	1.54269e-10	-5.81385e-13	2.38344e-13	2.70911e-13	-7.70757e-14	
-4.28251e-10	1.33844e-10	3.65774e-09	-6.60543e-10	-2.04012e-10	2.52955e-10	-1.34624e-10	1.55943e-10	-5.87694e-13	2.4093e-13	2.73851e-13	-7.79121e-14	
-4.32806e-10	1.35268e-10	3.69664e-09	-6.67568e-10	-2.06182e-10	2.55646e-10	-1.36056e-10	1.57602e-10	-5.93945e-13	2.43493e-13	2.76763e-13	-7.87407e-14	
-4.37316e-10	1.36677e-10	3.73516e-09	-6.74524e-10	-2.08331e-10	2.58309e-10	-1.37474e-10	1.59244e-10	-6.00134e-13	2.4603e-13	2.79647e-13	-7.95613e-14	
