-4.08727e-09	3.5034e-09	-3.49514e-10	-8.64279e-10	-1.13074e-09	7.66121e-11	5.74755e-11	-6.60561e-11	-6.94123e-14	1.07616e-13	-1.91825e-13	1.46896e-13	
-4.15357e-09	3.56023e-09	-3.55183e-10	-8.78299e-10	-1.14908e-09	7.78549e-11	5.84079e-11	-6.71276e-11	-7.05383e-14	1.09362e-13	-1.94937e-13	1.49279e-13	
-4.21983e-09	3.61703e-09	-3.6085e-10	-8.92311e-10	-1.16742e-09	7.90969e-11	5.93396e-11	-6.81985e-11	-7.16636e-14	1.11106e-13	-1.98047e-13	1.5166e-13	
-4.28603e-09	3.67377e-09	-3.6651e-10	-9.06308e-10	-1.18573e-09	8.03377e-11	6.02705e-11	-6.92683e-11	-7.27877e-14	1.12849e-13	-2.01154e-13	1.54039e-13	
-4.35213e-09	3.73043e-09	-3.72163e-10	-9.20286e-10	-1.20402e-09	8.15768e-11	6.12001e-11	-7.03367e-11	-7.39103e-14	1.1459e-13	-2.04256e-13	1.56415e-13	
-4.41812e-09	3.78699e-09	-3.77805e-10	-9.34239e-10	-1.22227e-09	8.28136e-11	6.21279e-11	-7.14031e-11	-7.50309e-14	1.16327e-13	-2.07353e-13	1.58786e-13	
-4.48396e-09	3.84342e-09	-3.83436e-10	-9.48161e-10	-1.24049e-09	8.40477e-11	6.30538e-11	-7.24671e-11	-7.6149e-14	1.18061e-13	-2.10443e-13	1.61153e-13	
-4.54963e-09	3.89971e-09	-3.89051e-10	-9.62048e-10	-1.25865e-09	8.52786e-11	6.39772e-11	-7.35284e-11	-7.72643e-14	1.1979e-13	-2.13525e-13	1.63513e-13	
-4.6151e-09	3.95583e-09	-3.9465e-10	-9.75892e-10	-1.27677e-09	8.65058e-11	6.48979e-11	-7.45866e-11	-7.83762e-14	1.21513e-13	-2.16598e-13	1.65866e-13	
-4.68035e-09	4.01176e-09	-4.00229e-10	-9.8969e-10	-1.29482e-09	8.77289e-11	6.58154e-11	-7.56411e-11	-7.94843e-14	1.23231e-13	-2.1966e-13	1.68211e-13	
-4.74535e-09	4.06747e-09	-4.05788e-10	-1.00343e-09	-1.3128e-09	8.89473e-11	6.67295e-11	-7.66916e-11	-8.05882e-14	1.24943e-13	-2.22711e-13	1.70547e-13	
-4.81008e-09	4.12296e-09	-4.11323e-10	-1.01712e-09	-1.33071e-09	9.01606e-11	6.76397e-11	-7.77377e-11	-8.16875e-14	1.26647e-13	-2.25749e-13	1.72873e-13	
-4.87451e-09	4.17819e-09	-4.16833e-10	-1.03075e-09	-1.34853e-09	9.13683e-11	6.85458e-11	-7.87791e-11	-8.27817e-14	1.28344e-13	-2.28773e-13	1.75189e-13	
-4.93862e-09	4.23314e-09	-4.22315e-10	-1.0443e-09	-1.36627e-09	9.257e-11	6.94473e-11	-7.98152e-11	-8.38705e-14	1.30032e-13	-2.31782e-13	1.77493e-13	
-5.00239e-09	4.2878e-09	-4.27768e-10	-1.05779e-09	-1.38391e-09	9.37653e-11	7.0344e-11	-8.08457e-11	-8.49534e-14	1.31711e-13	-2.34774e-13	1.79785e-13	
-5.06579e-09	4.34214e-09	-4.3319e-10	-1.07119e-09	-1.40145e-09	9.49536e-11	7.12355e-11	-8.18703e-11	-8.603e-14	1.3338e-13	-2.3775e-13	1.82064e-13	
-5.12879e-09	4.39614e-09	-4.38577e-10	-1.08452e-09	-1.41888e-09	9.61346e-11	7.21215e-11	-8.28886e-11	-8.71e-14	1.35039e-13	-2.40707e-13	1.84328e-13	
