0.2669019893	0.3313572759	0.8401690513	1.577015073	2.1589333559	1.4673834577	2.1770639079	2.4916686774	1.4977405775	2.4054561513	2.8298881588
0.2729519355	0.33890403	0.8580948334	1.6075641164	2.1449279445	1.5344127678	2.2824278058	2.8648230787	1.9503387663	1.9017941881	1.1411284804
0.278991106	0.3464398599	0.8759153965	1.6377234768	2.1292540844	1.6055841244	2.3937120931	3.202414775	2.639581016	1.6950135536	1.5658525712
0.2850192625	0.353964524	0.8936290065	1.6674878242	2.1120681057	1.6798257745	2.5083715842	3.4652418355	3.4407315967	3.6484815611	4.6234899938
0.2910361668	0.3614777809	0.9112339694	1.6968520363	2.0935260378	1.7560793356	2.6238376324	3.6226677721	4.1477549518	5.0274006736	4.7836691881
0.2970415816	0.3689793897	0.9287286317	1.7258112004	2.0737829327	1.8333167423	2.7375779356	3.6602109432	4.560972176	5.5194467707	6.308029512
0.3030352696	0.3764691099	0.9461113809	1.7543606144	2.0529922209	1.9105551499	2.8471591174	3.5832519543	4.5783920909	5.3351439138	6.0552681362
0.3090169944	0.3839467016	0.9633806461	1.782495788	2.0313051024	1.9868696891	2.9503094256	3.4155128122	4.2326437086	4.1684524197	4.4285478396
0.3149865197	0.3914119253	0.980534898	1.8102124441	2.0088699744	2.0614040274	3.0449783826	3.1928934702	3.6573947398	2.6969369373	2.7437000136
0.3209436098	0.3988645419	0.9975726497	1.8375065197	1.9858318982	2.1333787454	3.1293900497	2.9548620469	3.0158372191	2.4984644896	1.8135162848
0.3268880297	0.4063043128	1.0144924565	1.8643741661	1.9623321065	2.2020975833	3.2020867571	2.7361781842	2.4382987063	3.0506120205	3.9317063074
0.3328195445	0.4137310001	1.0312929167	1.8908117501	1.9385075514	2.266951653	3.2619606662	2.5611705525	1.9950103662	2.9937239314	2.4321320933
0.3387379202	0.4211443662	1.0479726715	1.916815854	1.9144904951	2.3274217458	3.3082713306	2.4415356311	1.7013183998	2.46051337	1.7550105123
0.3446429232	0.428544174	1.0645304058	1.942383276	1.8904081417	2.3830788885	3.3406483997	2.3773375161	1.5384268129	2.0257186053	2.2187170026
0.3505343202	0.4359301872	1.0809648477	1.9675110301	1.866382313	2.433583326	3.3590796645	2.3600673729	1.4746296235	1.876904178	2.4224164489
0.3564118787	0.4433021697	1.0972747692	1.9921963465	1.8425291654	2.4786821154	3.3638856539	2.3764197514	1.4800705973	1.9629483455	2.4808142383
0.3622753667	0.4506598862	1.1134589862	2.0164366708	1.8189589485	2.5182055274	3.3556828631	2.4117174457	1.5343004718	2.1770449031	2.3942742437
0.3681245527	0.4580031019	1.1295163589	2.040229664	1.7957758055	2.5520624519	3.3353383339	2.4523975745	1.6282313619	2.4249318662	2.087102036
0.3739592057	0.4653315824	1.1454457916	2.0635732016	1.7730776123	2.5802350005	3.3039186847	2.4874241281	1.7620139268	2.659687809	1.7480278091
0.3797790955	0.472645094	1.1612462328	2.0864653733	1.7509558569	2.6027724935	3.2626367736	2.5087918378	1.9398483313	2.8829985695	2.0830073245
0.3855839923	0.4799434036	1.1769166758	2.1089044821	1.7294955544	2.6197850059	3.2127990064	2.5114144659	2.1628568558	3.1107030198	3.5100188896
0.3913736668	0.4872262788	1.1924561581	2.130889043	1.7087751999	2.6314366383	3.1557559117	2.4926910239	2.4219339084	3.331994413	4.2552076666
0.3971478906	0.4944934875	1.2078637618	2.1524177821	1.6888667537	2.6379386589	3.0928580619	2.451976095	2.693244794	3.4885421365	3.0522214764
0.4029064357	0.5017447984	1.2231386136	2.1734896353	1.6698356599	2.6395426512	3.0254187961	2.3900942705	2.9388451266	3.4861560923	2.5482703935
0.4086490747	0.508979981	1.2382798845	2.194103747	1.6517408953	2.6365337815	2.9546845599	2.3089624553	3.1132885702	3.2458203809	3.0768110043
0.414375581	0.516198805	1.2532867904	2.2142594684	1.6346350464	2.6292242867	2.8818130821	2.2113288068	3.1745915852	2.7814349532	2.9781374696
0.4200857284	0.523401041	1.2681585911	2.2339563557	1.6185644129	2.6179472637	2.8078590967	2.1006040055	3.0958184162	2.247369087	1.9761634198
0.4257792916	0.5305864604	1.2828945912	2.2531941686	1.6035691359	2.6030508265	2.7337669203	1.9807455328	2.8730678413	1.8782118969	0.8790259504
0.4314560457	0.5377548349	1.2974941393	2.2719728682	1.5896833475	2.5848926809	2.6603689189	1.8561538826	2.5270925762	1.820926709	2.3396934867
0.4371157667	0.5449059371	1.311956628	2.2902926147	1.5769353407	2.5638351548	2.5883887428	1.7315470354	2.0983527781	1.9997823663	2.023526189
0.442758231	0.5520395401	1.326281494	2.3081537657	1.5653477576	2.5402407063	2.5184481549	1.6117926819	1.6376599565	2.1687768561	1.7782702964
0.4483832161	0.559155418	1.3404682179	2.3255568735	1.5549377926	2.5144679209	2.4510763173	1.5016935839	1.1956932125	2.11466432	2.8923487257
0.4539904997	0.5662533452	1.3545163236	2.3425026828	1.5457174097	2.4868680012	2.3867204981	1.4057371584	0.8143579403	1.8068730789	0.8219311716
0.4595798606	0.573333097	1.3684253784	2.3589921284	1.5376935719	2.4577817405	2.3257573018	1.3278330685	0.5217021891	1.3737560745	1.385135348
0.4651510781	0.5803944495	1.382194993	2.375026332	1.5308684795	2.4275369654	2.2685036901	1.2710700221	0.3306538569	0.9807415318	1.8966114958
0.4707039322	0.5874371793	1.3958248206	2.3906066	1.5252398171	2.3964464286	2.2152272261	1.2375238241	0.2407671747	0.7404180825	1.7324662717
0.4762382037	0.5944610639	1.4093145573	2.4057344204	1.5208010056	2.3648061247	2.166155136	1.2281430596	0.2416916451	0.6960052139	1.6887362536
0.4817536741	0.6014658814	1.4226639412	2.4204114599	1.5175414599	2.3328940014	2.1214819237	1.2427280158	0.3171227426	0.8413596606	1.7867715388
0.4872501257	0.6084514107	1.4358727526	2.434639561	1.5154468484	2.3009690334	2.0813754035	1.2800050148	0.4483402528	1.1349694337	1.5713311604
0.4927273415	0.6154174316	1.4489408134	2.4484207386	1.5144993535	2.2692706276	2.0459811122	1.3377850251	0.616865947	1.4962811259	0.9654313062
0.4981851053	0.6223637243	1.4618679866	2.461757177	1.5146779328	2.2380183244	2.0154251482	1.4131847968	0.8061310309	1.802814572	0.8105419318
0.5036232016	0.6292900702	1.4746541762	2.4746512266	1.5159585779	2.2074117618	1.9898155466	1.5028824844	1.0022755267	1.9186485341	1.6523680294
0.5090414158	0.6361962511	1.487299327	2.4871054005	1.5183145708	2.1776308701	1.9692423435	1.6033783849	1.1943092038	1.7640552791	2.5364925488
0.5144395338	0.6430820499	1.4998034234	2.4991223711	1.5217167359	2.1488362633	1.9537765197	1.7112345295	1.373880591	1.3868682745	2.3120425139
0.5198173426	0.64994725	1.5121664899	2.5107049664	1.5261336881	2.1211697986	1.9434680309	1.8232732008	1.5348667106	0.9675657643	1.1814775533
0.52517463	0.6567916358	1.5243885901	2.5218561668	1.5315320737	2.094755273	1.9383431498	1.9367223826	1.6729434624	0.7313958555	0.1561678865
0.5305111843	0.6636149925	1.5364698263	2.5325791012	1.5378768058	2.0696992327	1.9384013494	2.049304155	1.7852445541	0.8229820674	-0.1369302866
0.535826795	0.670417106	1.5484103392	2.5428770433	1.5451312918	2.0460918682	1.9436119576	2.1592689005	1.8701734302	1.2333342295	0.2586442615
0.5411212521	0.6771977632	1.5602103074	2.5527534079	1.5532576527	2.0240079742	1.9539108101	2.2653831707	1.9273972183	1.8208367482	0.9782936805
0.5463943467	0.6839567516	1.5718699468	2.5622117474	1.5622169344	2.0035079537	1.9691971195	2.3668819426	1.9580191075	2.3943168894	1.6643619857
0.5516458706	0.6906938599	1.5833895099	2.5712557474	1.5719693097	1.9846388477	1.9893307621	2.4633969306	1.9648897695	2.7966730352	2.0955067039
0.5568756165	0.6974088772	1.5947692859	2.5798892233	1.5824742713	1.9674353761	2.0141301683	2.5548720198	1.9529762915	2.9493344147	2.1990363239
0.5620833779	0.7041015938	1.6060095994	2.5881161162	1.5936908145	1.951920974	2.0433709752	2.6414752705	1.9296617043	2.8542102933	2.0190630744
0.5672689491	0.7107718009	1.6171108103	2.595940489	1.6055776113	1.938108814	2.0767855731	2.7235148018	1.904811076	2.5706605827	1.6630721654
0.5724321256	0.7174192902	1.6280733133	2.6033665224	1.6180931734	1.9260028024	2.114063645	2.8013636165	1.8904304933	2.1863933491	1.2459991208
0.5775727034	0.7240438546	1.6388975369	2.6103985108	1.6311960057	1.9155985431	2.1548537583	2.875396363	1.8997846432	1.7932703558	0.873434152
0.5826904797	0.730645288	1.6495839433	2.6170408586	1.6448447502	1.9068842608	2.1987660322	2.9459393226	1.9459408435	1.4711705586	0.6936423438
0.5877852523	0.7372233848	1.6601330274	2.6232980758	1.6589983194	1.8998416795	2.2453758626	3.0132336193	2.0398655698	1.2788860108	0.9575147622
0.5928568202	0.7437779406	1.6705453164	2.6291747741	1.6736160199	1.8944468522	2.294228643	3.0774107743	2.1883783889	1.2500387112	1.7845249186
0.5979049831	0.7503087518	1.6808213694	2.634675663	1.6886576667	1.8906709386	2.3448453875	3.1384792093	2.3924069766	1.3925535878	2.3690421063
0.6029295417	0.7568156159	1.6909617762	2.6398055454	1.7040836877	1.888480929	2.3967291208	3.1963200723	2.6460188035	1.6909785502	1.5236202622
0.6079302977	0.7632983312	1.7009671572	2.6445693139	1.7198552187	1.8878403146	2.4493718746	3.2506907314	2.9365881553	2.1112748036	1.168776981
0.6129070537	0.7697566968	1.7108381625	2.6489719464	1.7359341902	1.8887097024	2.5022621051	3.301234384	3.2462021113	2.6075334775	3.1947832064
0.6178596131	0.7761905129	1.7205754714	2.6530185023	1.7522834042	1.8910473764	2.5548923302	3.3474944096	3.5540869053	3.1296529303	3.7479916718
0.6227877805	0.7825995808	1.7301797917	2.6567141183	1.7688666039	1.8948098063	2.6067667768	3.3889322948	3.8395554568	3.6306766851	2.7651584185
0.6276913613	0.7889837025	1.7396518587	2.6600640042	1.7856485341	1.8999521033	2.6574088319	3.424948165	4.0848390625	4.0724983616	3.4884502714
0.6325701619	0.7953426811	1.7489924353	2.6630734395	1.8025949946	1.906428428	2.7063680957	3.4549031324	4.2772195067	4.4290414325	4.9350715042
0.6374239897	0.8016763207	1.7582023105	2.6657477686	1.8196728856	1.9141923491	2.7532268543	3.4781428185	4.4100962377	4.6866725181	5.6573026078
0.6422526532	0.8079844264	1.7672822994	2.6680923973	1.8368502468	1.9231971582	2.7976058109	3.4940215193	4.4829210624	4.8422628136	5.8235059146
0.6470559616	0.8142668041	1.7762332419	2.6701127886	1.8540962889	1.933396141	2.8391689446	3.5019265548	4.5002055076	4.8997685445	5.8557835254
0.6518337253	0.8205232609	1.7850560028	2.6718144591	1.8713814193	1.9447428094	2.8776273932	3.5013023879	4.4699743658	4.8663880788	5.8596318505
0.6565857558	0.8267536048	1.7937514702	2.6732029747	1.8886772616	1.957191095	2.9127422965	3.4916741154	4.4020749155	4.7493386899	5.7072708645
0.6613118653	0.832957645	1.8023205557	2.6742839469	1.90595667	1.9706955097	2.9443265669	3.4726699289	4.3066768292	4.5542054734	5.2040043033
0.6660118674	0.8391351916	1.8107641928	2.675063029	1.9231937375	1.9852112726	2.9722455905	3.4440421262	4.1931638947	4.2857070618	4.3119461897
0.6706855765	0.8452860556	1.8190833372	2.6755459123	1.9403638001	2.0006944094	2.996416892	3.4056862313	4.069479205	3.9514731668	3.2952020864
0.6753328081	0.8514100493	1.8272789653	2.6757383221	1.9574434366	2.0171018245	3.0168088279	3.357657755	3.9418781393	3.5686944408	2.5726811715
0.6799533787	0.8575069858	1.835352074	2.6756460144	1.9744104629	2.0343913492	3.0334383933	3.3001861076	3.8149834984	3.1718890405	2.3893382515
0.6845471059	0.8635766794	1.8433036796	2.675274772	1.9912439244	2.0525217688	3.046368249	3.2336851665	3.6920211323	2.8175776326	2.6572937784
0.6891138084	0.8696189454	1.8511348175	2.6746304007	2.0079240833	2.0714528311	3.0557030909	3.1587600108	3.5751288311	2.5795831324	3.0940412335
0.6936533058	0.8756336003	1.8588465414	2.6737187261	2.0244324036	2.0911452381	3.061585488	3.0762093558	3.4656606978	2.529625903	3.4606410371
0.698165419	0.8816204614	1.8664399224	2.6725455899	2.0407515328	2.1115606231	3.0641913253	2.9870232764	3.3644414078	2.7045571168	3.6773724517
0.7026499698	0.8875793474	1.8739160485	2.6711168463	2.0568652814	2.132661516	3.0637249826	2.8923758801	3.2719522506	3.073180923	3.7779925584
0.7071067812	0.8935100779	1.8812760239	2.6694383589	2.0727585996	2.1544112991	3.060414375	2.7936126944	3.1884505797	3.5248524347	3.8023107667
0.7115356772	0.8994124737	1.8885209684	2.667515997	2.0884175527	2.1767741533	3.0545059769	2.6922326646	3.1140360491	3.897787716	3.73320038
0.715936483	0.9052863565	1.8956520164	2.6653556326	2.1038292936	2.1997149991	3.0462599341	2.5898648076	3.0486820464	4.0429534437	3.5139178933
0.7203090249	0.9111315493	1.9026703165	2.6629631371	2.118982035	2.2231994324	3.0359453596	2.4882397489	2.9922507185	3.8918923267	3.1110258749
0.7246531302	0.9169478762	1.9095770308	2.6603443779	2.1338650193	2.2471936574	3.0238358918	2.3891565564	2.9445065857	3.4874938894	2.5619322433
0.7289686274	0.9227351624	1.9163733343	2.6575052158	2.1484684883	2.2716644171	3.0102055794	2.2944454884	2.9051384318	2.9581930825	1.9697336106
0.7332553462	0.9284932342	1.9230604138	2.6544515013	2.1627836506	2.2965789244	2.9953251428	2.2059274706	2.8737932199	2.4534990171	1.4541469571
0.7375131174	0.934221919	1.9296394678	2.6511890722	2.1768026502	2.321904794	2.9794586438	2.1253713108	2.8501203201	2.0814060998	1.0972129871
0.7417417727	0.9399210454	1.9361117055	2.6477237505	2.1905185328	2.3476099749	2.9628605875	2.0544498291	2.8338202218	1.8796434559	0.9174462243
0.7459411454	0.9455904433	1.9424783463	2.6440613393	2.2039252125	2.3736626882	2.9457734601	1.9946962188	2.8246896834	1.8249958273	0.8791550575
0.7501110696	0.9512299435	1.948740619	2.6402076206	2.2170174385	2.4000313666	2.9284257031	1.9474620532	2.8226551176	1.8628622676	0.9210547712
0.7542513807	0.956839378	1.9548997612	2.6361683521	2.229790761	2.4266846003	2.9110301084	1.913878396	2.8277876874	1.9358768692	0.9841655956
0.7583619153	0.9624185802	1.960957019	2.6319492648	2.242241498	2.4535910869	2.8937826157	1.8948214594	2.8402965374	2.0005913707	1.0285400515
0.762442511	0.9679673844	1.9669136456	2.6275560604	2.254366701	2.4807195886	2.8768614843	1.8908841737	2.8605000896	2.0327505081	1.0394431092
0.7664930068	0.9734856263	1.9727709016	2.6229944089	2.2661641224	2.5080388946	2.8604268097	1.9023548895	2.888778647	2.02730025	1.0287531654
0.7705132428	0.9789731426	1.9785300536	2.6182699462	2.277632182	2.5355177915	2.8446203486	1.9292042173	2.9255140939	1.9986972947	1.0360890137
0.7745030602	0.9844297713	1.9841923742	2.6133882716	2.2887699347	2.5631250399	2.8295656194	1.9710807463	2.9710239167	1.9829553611	1.1290663587
0.7784623016	0.9898553517	1.9897591409	2.6083549456	2.2995770383	2.5908293589	2.8153682392	2.0273160606	3.0254970146	2.037433675	1.3958402402
0.7823908106	0.995249724	1.9952316357	2.603175488	2.3100537219	2.6185994179	2.8021164625	2.0969391203	3.0889379787	2.2299931693	1.919294446
0.7862884321	1.00061273	2.0006111448	2.5978553755	2.3202007552	2.6464038359	2.7898818867	2.1786997002	3.1611249805	2.6101582076	2.727084088
0.7901550124	1.0059442124	2.0058989575	2.5924000396	2.3300194181	2.6742111883	2.7787202915	2.2711002095	3.2415844871	3.1663362198	3.7309382522
0.7939903986	1.0112440153	2.0110963659	2.5868148649	2.3395114711	2.701990021	2.7686725803	2.3724348615	3.3295840327	3.7931549902	4.6966898879
0.7977944395	1.016511984	2.0162046645	2.5811051873	2.3486791267	2.7297088714	2.759765798	2.4808348507	3.4241424856	4.3052604347	5.2975199842
0.8015669849	1.0217479651	2.0212251491	2.5752762917	2.3575250213	2.7573362965	2.7520141974	2.5943179431	3.5240558313	4.5154114365	5.2645850524
0.8053078857	1.0269518062	2.0261591169	2.5693334108	2.3660521879	2.7848409078	2.7454203337	2.7108406995	3.6279355021	4.3441336677	4.5658122658
0.8090169944	1.0321233565	2.0310078656	2.563281723	2.3742640302	2.8121914113	2.7399761665	2.8283514586	3.7342557421	3.8857010133	3.4830731526
0.8126941644	1.0372624662	2.0357726929	2.5571263513	2.3821642963	2.8393566544	2.735664154	2.9448421953	3.8414063362	3.3719554209	2.5009282576
0.8163392507	1.0423689868	2.040454896	2.5508723613	2.3897570548	2.8663056773	2.7324583242	3.0583974521	3.9477471876	3.0506201368	2.0583650035
0.8199521093	1.0474427712	2.0450557711	2.5445247603	2.3970466703	2.8930077695	2.7303253133	3.1672387081	4.0516616008	3.0615931347	2.3285592552
0.8235325976	1.0524836734	2.0495766129	2.5380884952	2.404037781	2.9194325295	2.7292253608	3.2697627876	4.1516056535	3.3899524587	3.1686914805
0.8270805743	1.0574915488	2.054018714	2.5315684521	2.4107352765	2.9455499296	2.7291132556	3.3645732117	4.2461516268	3.9085165899	4.245930676
0.8305958992	1.0624662541	2.0583833648	2.5249694542	2.4171442763	2.9713303823	2.729939227	3.4505037357	4.3340240751	4.4618877019	5.2271207208
0.8340784336	1.0674076472	2.0626718524	2.5182962613	2.4232701096	2.9967448094	2.7316497788	3.5266336721	4.414127699	4.9341945993	5.9103594372
0.83752804	1.0723155873	2.0668854607	2.5115535686	2.4291182959	3.0217647131	2.7341884626	3.5922949656	4.4855667099	5.2738822291	6.2519417554
0.8409445823	1.0771899349	2.0710254695	2.5047460052	2.4346945262	3.0463622477	2.7374965907	3.6470713215	4.5476558332	5.4830373462	6.3181837368
0.8443279255	1.0820305519	2.0750931543	2.497878134	2.4400046449	3.0705102923	2.741513889	3.690789996	4.5999234641	5.5926110138	6.2173467869
0.8476779361	1.0868373015	2.0790897861	2.49095445	2.4450546332	3.0941825225	2.7461790902	3.7235071114	4.6421077749	5.6403715006	6.0496719663
0.8509944818	1.0916100481	2.0830166302	2.48397938	2.4498505924	3.117353482	2.7514304692	3.7454875483	4.6741467702	5.6580210148	5.885466163
0.8542774317	1.0963486575	2.0868749468	2.4769572818	2.4543987286	3.1399986522	2.757206323	3.7571805971	4.6961634038	5.6665087181	5.7637084694
0.8575266562	1.1010529969	2.0906659895	2.4698924432	2.458705338	3.1620945207	2.7634453981	3.7591926095	4.7084469154	5.6760579493	5.6997081341
0.860742027	1.1057229346	2.094391006	2.4627890818	2.4627767927	3.1836186463	2.7700872673	3.7522578881	4.7114315314	5.6879650358	5.6937096979
0.8639234172	1.1103583405	2.0980512368	2.4556513443	2.4666195276	3.2045497217	2.7770726596	3.7372089904	4.7056736079	5.6966692846	5.7369506182
0.8670707012	1.1149590857	2.1016479153	2.4484833057	2.4702400277	3.2248676322	2.7843437464	3.714947518	4.6918281898	5.6917578715	5.814809941
0.8701837547	1.1195250427	2.1051822673	2.4412889696	2.4736448161	3.2445535112	2.7918443863	3.6864163156	4.6706258348	5.6601227061	5.9080875018
0.8732624548	1.1240560853	2.1086555106	2.4340722669	2.4768404428	3.2635897908	2.7995203324	3.6525738379	4.6428504028	5.5885044688	5.9937354441
0.87630668	1.1285520887	2.1120688548	2.4268370562	2.4798334743	3.2819602478	2.8073194055	3.6143712609	4.6093183682	5.4663526342	6.0461041351
0.8793163102	1.1330129294	2.1154235008	2.4195871233	2.482630483	3.299650045	2.8151916341	3.5727327327	4.5708600607	5.2885463853	6.0392810699
0.8822912264	1.1374384855	2.1187206404	2.412326181	2.4852380383	3.3166457676	2.8230893673	3.5285389819	4.5283031097	5.057291847	5.9505382036
0.8852313113	1.1418286361	2.1219614562	2.4050578689	2.4876626974	3.3329354533	2.83096736	3.4826143479	4.48245824	4.7825825717	5.7643572106
0.8881364488	1.146183262	2.1251471212	2.3977857532	2.4899109972	3.3485086177	2.8387828348	3.435717153	4.4341074609	4.480978702	5.4760927939
0.8910065242	1.1505022451	2.1282787983	2.3905133271	2.4919894461	3.3633562734	2.8464955232	3.3885332301	4.3839946051	4.1729698977	5.0941982856
0.8938414242	1.154785469	2.1313576404	2.3832440103	2.4939045172	3.3774709441	2.8540676868	3.3416723254	4.3328180993	3.8796125441	4.6401674648
0.8966410368	1.1590328184	2.1343847897	2.3759811494	2.4956626411	3.3908466721	2.8614641222	3.2956670412	4.2812257983	3.6192984012	4.1459132274
0.8994052516	1.1632441796	2.1373613777	2.3687280177	2.4972701996	3.4034790205	2.8686521501	3.2509739412	4.2298116764	3.4053788938	3.6490301837
0.9021339594	1.1674194402	2.1402885246	2.3614878157	2.4987335197	3.4153650699	2.8756015919	3.2079764291	4.1791141482	3.2450299303	3.1870061986
0.9048270525	1.1715584892	2.1431673394	2.3542636709	2.5000588684	3.4265034091	2.8822847341	3.1669890137	4.1296157784	3.1393551764	2.7917211562
0.9074844245	1.175661217	2.1459989197	2.3470586383	2.5012524473	3.4368941203	2.8886762824	3.1282625908	4.0817441426	3.0844305089	2.4854107473
0.9101059707	1.1797275154	2.148784351	2.3398757008	2.5023203879	3.4465387595	2.8947533077	3.0919904027	4.035873606	3.0728566702	2.2787723328
0.9126915874	1.1837572778	2.1515247066	2.3327177691	2.5032687472	3.4554403318	2.9004951835	3.0583143738	3.9923278015	3.0954027038	2.1712642395
0.9152411726	1.1877503988	2.1542210479	2.3255876824	2.5041035042	3.463603261	2.9058835179	3.0273315601	3.9513826077	3.142434674	2.1531248431
0.9177546257	1.1917067745	2.1568744234	2.3184882085	2.5048305552	3.4710333557	2.9109020798	2.9991004964	3.9132694464	3.2049677482	2.2083548026
0.9202318474	1.1956263025	2.1594858689	2.3114220447	2.5054557115	3.4777377705	2.9155367205	2.9736472666	3.8781787426	3.2753061555	2.3178876146
